cleaned_content,sentiment_label
kecewa hanya kata tersebut yang bisa mendiskripsikan nya akun gojek saya sudah premium dan status goclub sudah sultan tetapi tidak pernah mendapatkan promo voucher maupun mission setiap klaim kode promo pun tidak bisa saya sudah komplen tapi yang balas bot dan di tuduh melakukan aktivitas yang tidak wajar padahal gak pernah anehaneh pake gojek ini makasih sudah memberikan ux yang buruk pada pelanggan anda yaaa,negatif
hari ini saya edit penilaian saya untuk gojek parah abis  kali pesan yg pertama gak bergerak dipeta keterangan  menit sampek nyatanya  menit gak sampek yg k order lama jg skalinya ditelpon katanya gada trima orderan yg k map malah gak nampak lokasi ditelpon sm jg gada trima orderan ada apa dengan gojek kecewa per tgl  nov  penilaian ok hujan bs dpt order kmaren gk dpt kmren order proses tp gk nyampek skarg lgsg konfirm klw ada kendala  sjauh ini,positif
tolol sekali algoritma mapping mu kami pengguna dirugikan menunggu lama dan disuruh cancel ga go ride go car go food sama gilanya uninstall habis ini tidak menghargai loyalitas user algoritma geblek dipiara,negatif
layanan customer service sangat lama merespon tidak menyelesaikan masalah dan tidak paham dengan pernyataan yang diberikan saya mengalami masalah saat menjalankan mission karena bug pada aplikasi saya mengajukan komplain namun ditanggapi berupa jawaban template kemudian sy menjelaskan kembali melalui fitur chat namun customer service berganti sekitar  kali dan hanya menjawab sesuai template menandakan bahwa cs tidak membaca penjelasan yang diberikan mohon kualitas sdm ditingkatkan,negatif
makin updte makin gajelasss masa pesanan sampe  jam yang ada pengen praktis malah dibikin mati kelaparan ini mah  pembunuhan secara halus,negatif
sulit dengan driver gocar yang pilih dan tdk mau pickup dengan berbagai alasan,negatif
coba tindak lanjuti driver yang cansel sepihak dan se enaknya kami lama memesan makanan dan terus menerus di cansel se enaknya terimakasih,negatif
paling tidak milih paket antaran paling hemat dan tidak seperti aplikasi tetangga banyak yg milih milih,positif
pengemudi mobil gocar seringkali malas ke titik penjemputan dan membatalkan secara sepihak pesan gocar udah  kali diterima dan dibatalin buang waktu,negatif
ga ngerti lagi sama gojek semakin lama bukannya semakin baik sistem bukannya diperbaiki malah semakin sering error padahal hujan jg udah berhenti jalanan lancar malah error sekali dua kali masih saya maklumi tapi kok jadi terusan ya uninstallgojek kecewa,negatif
saya sering pakai gosend dari jakarta kebekasi sering bangat drivernya gk mau ambil barang padahal atur pic up sebelum jam  kadang sebelum jam  tapi sering sekali gk dapat kurir saya kecewa sekali pada sudah bayar mahal kalau harus tunggu esok hari mah mending pakai reguler ongkosnya lebih murah mahalnya harga ongkir gk sebanding dg pelayann lemottt,negatif
bagus sih cuma kenapa ini woy ngga bisa tersambung ke data seluler pliss udah hapus data udah di apa apain gabisa tolong lah anjer,netral
kasus  barang datang ga sesuai yang du refund tambah ga sesi lagi ga jelas di tanya langsung jawab sesuai sop ka lah mana saya tau sop nya gimana jelasin la parah kasus  sama kayak kasus  tapi tambah parang ga mau di refund pesan kental manis kalengan yang datang sasetan yang isi ga sampe setengah dari yang kalengan dicomplain  kali ga mau di proses pablesan nya langsun jelek banget cs nya ngejar target harian doang,negatif
aplikasi bagus meski masih ada beberapa driver yang harus belajar sopan santun dan lebih mengerti tentang pelayanan tapi yah ada pula customer yg menyebalkan sih tapi harus tetap sabar semangat dan selalu para driver,positif
sangat membantu dalam urusan transportasi jarak dekat harga lebih terjangkau dari sebelah,positif
sinyal kenceng buat buka semua aplikasi tapi buka gojek malah huhu gada sinyal aplikasi ajg kga bisa pulang ini gua,negatif
iklan doang sama promo di gedein tapi driver dikit bgt huhu nunggu driver doang  jam gmn ceritanya coba ongkir mahal banget,negatif
pesan sudah  jam lebih tidak dapat driver untuk go sent saat aplikasi di buka untuk melihat pemesanan dan riwayat pemesanan selalu server pada merayap  dan akhirnya jd kadang salah sangka dengan drivernya,negatif
wah ternyata penyebab kita dicancel terus sama driver itu karena ada rating gak hanya kita sebagai pelanggan kasih rating ke driver tapi driver juga bisa kasih rating ke kita kalo ada driver yang iseng kasih rating rendah pelanggan nya bakal pengaruh dalam pesan jasa lagi parah seperti adu domba padahal saya sebagai pelanggan gojek tidak pernah menyalahgunakan rating ke driver bahaya ,negatif
membantu saat tiba tiba harus transfer mendadak sayangnya limit gak naik naik padahal dah lama banget pakai,negatif
ini gopay later durasi masuk antrian nya berapa lama sih udah  bulan gak bisa bikin itu fitur jelek banget dah,negatif
hujan sih hujan tapi kami sebagai rakyat indonesia jga punya kegiatan dan membutuhkan kendaraan saat hujan okelah klau gojek motor saat hujan tidak bisa beroprasi bisa dimaklumin tapi harus nya gocart mobil itu bisa udah mahal bayar tetep gk bisa dpt driver kecewa asli,negatif
perlu perbaikan buat gofood ny kan sistemnya disiapin dulu sama resto biar drivernya ga nunggu lama apaan kebanyakan resto di tempat saya nunggu drivernya dateng baru di proses orderannya makin lama dong makanan dateng telat telat,positif
gencar bgt iklan nya tpi promo gak bisa d pke beli gacoan pke ongkir expres ttp aja nympe nya sama apa beda nya coba ama ongkir yg lain cuihh,negatif
kecewaudah bayar buat langganantetep aja ongkos goride hemat nya lebih mahal dari apk sebelahhabeuuuuuuuh makin irit drmn,negatif
tolong di perbaiki tentang sinyal jaringannya ngeleq pas buka aplikasi ini tapi aplikasi yang lain lancar,negatif
buat apa ada promo kalau nyari driver nya ga dapat dapat padahal ada tanda banyak driver di sekitar harus pake biaya biar cepat hadeh,negatif
kebanyakan biaya discount jadi percuma dan lebih utamakan kesejahteraan driver dan lebih selektif dalam penerimaan,positif
tolong hapus resto supersangat tidak membantu tidak bisa cancel atau merubah pesanan bagaimana bila customer tidak sengaja membuat pesanan bila masih ada resto super tetap bintang  buat gojek terimakasih ,negatif
sekarang ini orderan  kali di cancel sama drivernya tidak ada alasan kenapa di cancel jarak dekat padahal,negatif
gak pernah telat bayar gopay later atau pun gopinjam x pun gak pernah telat tapi tiba tiba dapet notif gopaylater di blokir ini ngaco banget sih padahal udah nyaman pake apk gojek lebih dari  tahun tapi gojek nya yg bikin customer gak nyaman udah info juga chat cs tapi gak ada solusi hari ini  desember  bye gojek saya pindah pake grab paylater dan superbank,negatif
drivernya kurang teliti dan kurang konsentrasi seharusnya dibaca dgn teliti itu pesanan pelanggan klo ada yg kurang dan udah terlanjur di terima itu kan bisa bikin pelanggan kecewa dan untuk selanjutnya driver harus teliti dan harus sangat konsentrasi dgn pesanan pelanggan dibaca baik pesanan pelanggan jgn asal membeli pesanan dan biaya nya gak sesuai dgn yg di layar hp katanya ada vocer go foodtapi nyata nya sama aja bayar semua nya vocer nya buat apaan coba begitu,negatif
gopaylater baru telat bayar sehari aja udah di blokirsampai berbulanbulancontoh shopee dong telat berkalikali juga masih bisa di pakai terima kasih shopee,negatif
 kali order go food sudah menunggu lama di aplikasi pesanan sudah masukgiliran cari driver dibatalkanpadahal udah laper bgt nunggu sejamngeselin banget,negatif
bang ini ada bug benerin dong klo lg order gofut kan suka ada peta drivernya tuh masih otw trus pindah aplikasi ke youtube shorts scrolling main  menit lah trus pas balik lg ke gojek pake yg tombol kiri bawah buat liat apps yg sebelumnya kok sering jadi item ya layarnya ,negatif
aplikasi sangat membantu dan mudah di gunakan dan ya aku pernah go ride cuma bayar k tau,positif
menu goshop hapus aja sudah tidak bisa di gunakan lagi tiap saya mau pesan goshop selalu di tolak sama drivernya,negatif
saya sering kecewa sama driver gojek enatah kenapa sering bngt d cancel dan ga mau terima orderan apa maunya mereka kalo tolak tolak orderan kalo udah kaya kenapa daftar d gojek baru saja saya pesen gojek  kali ada d cancel tolong d perbaiki lagi driver drivernya biar jangan seenaknya kalo ga mau trima orderan y mending ga usah daftar d gojek,negatif
tolong dealover di perbaiki sistem nya kalau mau berangkat bnyk yg cancell padahal pakai promo or tidak pakai promotunai or non tunai ga ada yg ambil,netral
saya selalu pakai apk gojek  semuanya supir ramah tamah dan selalu harganya terjangkau alias murah dari yang lainnya  selalu ada promo ,positif
tolong di perbaiki nih yatentang focer caabak yasya byat gopay di indomartdan sya tidak klik kode vocer dan sm sekali tidak byar pke vocer casbakkok knp ya tiba terpakai vocer casbak ajgn di buat otomatis bginiini sgat merugikankan sya tidk pake kode vocer casbak amohonn di perbaikiini sngat merugikanaturan mau sya pakai vocer casbak ya buat kbutuhan lainmalah jdi kepake yg gak sya butuhkan,negatif
sekiranya driver gaada ngrespon pesanan langsung dipindah ke driver lain pesanan saya ketinggalan krna keburu kereta berangkat telat  menit,negatif
g bisa dipake lagi buka aja notif nya yah internetnya mati sering banget padahal ma buat sosmed an lancar lancar aja,negatif
pelayanan okefitur banyakcuma  kekurangan nya sekarang kalau gofood jarang ad diskon untuk pembayaran cash,positif
saya pesan gofood driver nya entah ke mana saya tanya driver katanya doble orderan kan anehkok bisa doble orderan saya bayar mahal datang nya  jam kemudian,negatif
sinyal banyak  yang lain lancar  buka apk ini doang muter mulu  keburu ga nafsu beli gofood  payah,negatif
biasanya ga perna pk ongkir ekononomis gofood  ga usa kasih fitur ongkir ekonomis gofood kalo ga niat kas di coba di tunggu sejam ga ada driver katanyamending ga usa kasih fitur nya drpd php ahirnya saya batalin karena lama fitur ekononomis dihapusdi perbaiki saya rubah bintang,negatif
respon cepat aplikasi gampang sangat membantu banyak potongan harga pokoke best lah terima kasih banyak gojek ,positif
pesan gofood digojek makanan bisa sampe  jam saya sudah sering banget kejadian begitu selalu dicancel sama driver jadinya makanan yang dipesan jadi gantung lama tolong perbaiki lagi sistem cancel order dari pihak drivernya orang kalau udah kelaparan udah keburu meninggal kalian masih kalah jauh dengan pelayanan grab food atau shopeeefood benar² mengecewakan dalam sehari saya pesan makan x tiga²nya orderan makanan saya sampai  jam lebih hanya karena driver cancel terus,negatif
sebaiknya double order di tiadakanpesanan saya jadi dingin ketika sampemana dapat drivernya lama,negatif
ada promo gratis ongkir tapi tetap aja ongkirnya kepotong rb smpai rb diskon  tapi ga ngaruh apa tetap aja mahal hasilnya,negatif
gojek ada masalah apa sih sama aplikasi lain kok malah pas buka gojek tibatiba ada notifikasi bilang aplikasi saya aplikasi pup,negatif
kalau bisa untuk map nya di perbaiki lagi karna ada beberapa jalur yg tidak terdeteksi sehingga jalur di map berputarputar dan ongkosnya jd mahal padahal jalur yg diambil adalah jalur lain yg lebih dekat,positif
sering banget kalo lagi mesen baik itu motor atau mobil main cancel aja pengemudi nyaa heran pdhl titik nya jg cmn  atau  menit sekali cancel bisa  sampe  kali tuh pengemudi,negatif
kalau memang ada rubah rutetitik seharusnya jika rute dirubah menjadi lebih dekat itu tidak terkena biaya ataupun harga sama seharusnya tetap disesuaikan jika memang caranya seperti itu seharusnya tidak perlu ada sistempilihan rubah rute saya merasa dirugikan,negatif
bicara dengan cs seperti aplikasi shopee aja sulit dan susah amat anehnya lgi sudah bayar gopaylater tapi masih ada tagihan,negatif
pesen makanandriver ganti² sampe  kalidah keburu dingin itu malana jam lebih blm dateng² jugaada yg deket malah lempar ke yg jauhalgoritma nya busuk ni apk,negatif
buat pengguna lama diskonnya makin sedikit biaya ongkir malah makin naik ckck,negatif
aplikasi yang sangat membantudalam segala kesulitandan perhatian yang sangat menarik terima kasih atas pelayanannya dan bantuannya golek sukses selalu,positif
gopaylater konol limit gw  juta gak pernah telat bayar begitu mo transaksi  juta tiba gak bisa dipake auto uninstal,negatif
parah bgt sih gojek tiap ada kode akun saya gabisa pake nya di hp suami bisa akun baru kenapa sih customer lama gak boleh nikmati promo  harus beli hp baru ya biar bisa pake promo  gak bagus dong yaa jd customer lama semena mena bgt uninstall aja lah aplikasinya,negatif
makin kesini makin buruk pelayanannya pesen goride lama banget pdhl di apk banyak driver yg dekat tapi dpt yg jauh,negatif
kebanyakan errornya apl gabisa² jelas² udh ge kasih alamatnyamasih aja minta alamat lagierror gajelas apk ga bermutu,negatif
gofood nya gak x lah iklan nya diskon sampek  persenapaan promo nya malah diskon cuma  trs klw mau diskon yg agak gede hrs pembayaran via apk gopay rugi lahhmending shoopefoodada promo gratis ongkir plus potongan harga makananjauh lebih murah bngat,negatif
layanan goride gojeknya sekarang makin parahbanyak banget driver yang gak jelassering ngechat aneh bahkan ngebatalin atau meminta kita untuk membatalkan pesanan kita sering aku batalin karna driver ngasih alasan kalau dia sedang mengantar tamudan setelah aku batalin ternyata itu berpengaruh ke akun aku jadi lebih lama menemukan driver atau bahkan tidak mendapatkan driver sama sekali tolong untuk pihak gojek kerjasamanya,negatif
top up gopay menggunakan bca oneklik tidak bisa kode otp tidak masuk pdhl apk sudah update,negatif
lama nunggu berjam  di ganti driver smpe  ehh malah di cancell mulu  dah kelaparan di tambah emosi  gak recomend,negatif
harga selalu bersahabat unit juga bnyk jd ga berlama nunggusemoga makin sering kasih promo yg bikin kaget,positif
sangat membantu tetapi sering sekali saya alami sudah mendapat driver namun otomatis memesan driver yg lain padahal saya tidak order lagi sering menyebabkan keributan dan kebigungan harap diperbaiki,netral
ngak bisa di pakek setiap mau pesen pasti ada tulisan kami mendeteksi pemakaian yg tidak biasa mksdny ap,negatif
makin parah pelayanannya estimasi waktunya nggak sesuaiskrang nggak bisa liat lokasi update driver,negatif
aplikasi gjlas telat bayar blm sebulan giliran udah dilunasi gopaylater nya g bisa dipake lagi segitunya takut ga d byar seterusnya kali ya pdahal smuanya udah dilunasi wkwk,negatif
driver pada sibuk semua pesan berulang kali batal terus apalagi pas musim hujan sangat tidak bisa diandalkan,negatif
